observed_at_utc,source,underlying,symbol,option_type,expiry_utc,strike,maturity_days,maturity_years,underlying_price,market_price,bid_price,ask_price,last_price,mark_iv,mark_iv_binance,bid_iv,ask_iv,risk_free_rate,historical_volatility,historical_volatility_days,moneyness,close_to_close,german_klass,rogers_satchell
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260608-64000-P,put,2026-06-08T08:00:00+00:00,64000.0,1.5569785185185183,0.0042656945712836,60577.10652174,3494.545,3120.0,3805.0,3020.0,0.57,0.57,6e-07,0.93538284,0.0,0.42948871515171144,365,0.9465172894021876,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260608-64500-P,put,2026-06-08T08:00:00+00:00,64500.0,1.5569785185185183,0.0042656945712836,60577.10652174,3973.091,3575.0,4325.0,0.0,0.585,0.585,6e-07,1.03445053,0.0,0.42948871515171144,365,0.9391799460734884,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260608-65000-P,put,2026-06-08T08:00:00+00:00,65000.0,1.5569785185185183,0.0042656945712836,60577.10652174,4458.796,4035.0,4870.0,2865.0,0.602,0.602,6e-07,1.15591049,0.0,0.42948871515171144,365,0.931955484949846,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260608-66000-P,put,2026-06-08T08:00:00+00:00,66000.0,1.5569785185185183,0.0042656945712836,60577.10652174,5441.642,4940.0,5995.0,0.0,0.636,0.636,6e-07,1.4288044,0.0,0.42948871515171144,365,0.917834947299091,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260608-67000-P,put,2026-06-08T08:00:00+00:00,67000.0,1.5569785185185183,0.0042656945712836,60577.10652174,6432.663,5850.0,7090.0,0.0,0.667,0.667,6e-07,1.66996002,0.0,0.42948871515171144,365,0.9041359182349256,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-57000-C,call,2026-06-09T08:00:00+00:00,57000.0,2.5569785185185183,0.0070054205986808,60577.10652174,3901.306,3240.0,4260.0,0.0,0.749,0.749,6e-07,1.00817204,0.0,0.42948871515171144,365,1.0627562547673686,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-59000-C,call,2026-06-09T08:00:00+00:00,59000.0,2.5569785185185183,0.0070054205986808,60577.10652174,2248.042,2250.0,2275.0,0.0,0.657,0.657,0.66091061,0.67211866,0.0,0.42948871515171144,365,1.0267306190125425,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-59500-C,call,2026-06-09T08:00:00+00:00,59500.0,2.5569785185185183,0.0070054205986808,60577.10652174,1888.908,1890.0,1915.0,2055.0,0.638,0.638,0.63857555,0.6517601,0.0,0.42948871515171144,365,1.018102630617479,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-60000-C,call,2026-06-09T08:00:00+00:00,60000.0,2.5569785185185183,0.0070054205986808,60577.10652174,1557.689,1560.0,1580.0,0.0,0.62,0.62,0.62116742,0.63127279,0.0,0.42948871515171144,365,1.009618442029,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-60500-C,call,2026-06-09T08:00:00+00:00,60500.0,2.5569785185185183,0.0070054205986808,60577.10652174,1255.718,1265.0,1275.0,1295.0,0.602,0.602,0.60412049,0.61154604,0.0,0.42948871515171144,365,1.0012744879626447,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-61000-C,call,2026-06-09T08:00:00+00:00,61000.0,2.5569785185185183,0.0070054205986808,60577.10652174,995.849,1000.0,1010.0,1120.0,0.589,0.589,0.59106588,0.59604287,0.0,0.42948871515171144,365,0.9930673200285246,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-61500-C,call,2026-06-09T08:00:00+00:00,61500.0,2.5569785185185183,0.0070054205986808,60577.10652174,775.47,780.0,785.0,740.0,0.579,0.579,0.58133364,0.58390856,0.0,0.42948871515171144,365,0.9849936019795122,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-62000-C,call,2026-06-09T08:00:00+00:00,62000.0,2.5569785185185183,0.0070054205986808,60577.10652174,590.356,595.0,600.0,565.0,0.57,0.57,0.57255387,0.57530105,0.0,0.42948871515171144,365,0.9770501051893548,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-63000-C,call,2026-06-09T08:00:00+00:00,63000.0,2.5569785185185183,0.0070054205986808,60577.10652174,330.415,330.0,335.0,335.0,0.563,0.563,0.56271493,0.56613743,0.0,0.42948871515171144,365,0.9615413733609524,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-65000-C,call,2026-06-09T08:00:00+00:00,65000.0,2.5569785185185183,0.0070054205986808,60577.10652174,102.508,105.0,110.0,120.0,0.584,0.584,0.58734357,0.59393704,0.0,0.42948871515171144,365,0.931955484949846,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-57000-P,put,2026-06-09T08:00:00+00:00,57000.0,2.5569785185185183,0.0070054205986808,60577.10652174,324.199,330.0,335.0,280.0,0.749,0.749,0.75372458,0.75777531,0.0,0.42948871515171144,365,1.0627562547673686,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-59000-P,put,2026-06-09T08:00:00+00:00,59000.0,2.5569785185185183,0.0070054205986808,60577.10652174,670.935,680.0,685.0,715.0,0.657,0.657,0.66209197,0.66489697,0.0,0.42948871515171144,365,1.0267306190125425,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-59500-P,put,2026-06-09T08:00:00+00:00,59500.0,2.5569785185185183,0.0070054205986808,60577.10652174,811.802,820.0,825.0,775.0,0.638,0.638,0.64232647,0.64496398,0.0,0.42948871515171144,365,1.018102630617479,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-60000-P,put,2026-06-09T08:00:00+00:00,60000.0,2.5569785185185183,0.0070054205986808,60577.10652174,980.582,990.0,995.0,965.0,0.62,0.62,0.6247592,0.62728524,0.0,0.42948871515171144,365,1.009618442029,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-60500-P,put,2026-06-09T08:00:00+00:00,60500.0,2.5569785185185183,0.0070054205986808,60577.10652174,1178.611,1190.0,1195.0,1140.0,0.602,0.602,0.60763836,0.61011314,0.0,0.42948871515171144,365,1.0012744879626447,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-61000-P,put,2026-06-09T08:00:00+00:00,61000.0,2.5569785185185183,0.0070054205986808,60577.10652174,1418.742,1420.0,1435.0,1435.0,0.589,0.589,0.58962584,0.59709072,0.0,0.42948871515171144,365,0.9930673200285246,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-61500-P,put,2026-06-09T08:00:00+00:00,61500.0,2.5569785185185183,0.0070054205986808,60577.10652174,1698.364,1695.0,1710.0,0.0,0.579,0.579,0.57210922,0.5875659,0.0,0.42948871515171144,365,0.9849936019795122,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-62000-P,put,2026-06-09T08:00:00+00:00,62000.0,2.5569785185185183,0.0070054205986808,60577.10652174,2013.249,2005.0,2025.0,1835.0,0.57,0.57,0.56269884,0.57919979,0.0,0.42948871515171144,365,0.9770501051893548,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-63000-P,put,2026-06-09T08:00:00+00:00,63000.0,2.5569785185185183,0.0070054205986808,60577.10652174,2753.308,2670.0,2830.0,2800.0,0.563,0.563,0.5035162,0.61408043,0.0,0.42948871515171144,365,0.9615413733609524,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260609-65000-P,put,2026-06-09T08:00:00+00:00,65000.0,2.5569785185185183,0.0070054205986808,60577.10652174,4525.401,4025.0,4930.0,0.0,0.584,0.584,6e-07,0.94541073,0.0,0.42948871515171144,365,0.931955484949846,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-53000-C,call,2026-06-12T08:00:00+00:00,53000.0,5.556978518518519,0.0152245986808726,60577.10652174,7815.535,2405.0,0.0,0.0,0.794,0.794,6e-07,-1.0,0.0251,0.42948871515171144,365,1.1429642739950945,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-55000-C,call,2026-06-12T08:00:00+00:00,55000.0,5.556978518518519,0.0152245986808726,60577.10652174,5969.847,5015.0,6500.0,0.0,0.729,0.729,6e-07,1.01213455,0.0251,0.42948871515171144,365,1.1014019367589092,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-57000-C,call,2026-06-12T08:00:00+00:00,57000.0,5.556978518518519,0.0152245986808726,60577.10652174,4239.153,4100.0,4310.0,0.0,0.667,0.667,0.60154915,0.6989336,0.0251,0.42948871515171144,365,1.0627562547673686,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-58000-C,call,2026-06-12T08:00:00+00:00,58000.0,5.556978518518519,0.0152245986808726,60577.10652174,3442.156,2880.0,3520.0,3840.0,0.638,0.638,0.39015055,0.66896439,0.0251,0.42948871515171144,365,1.0444328710644828,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-59000-C,call,2026-06-12T08:00:00+00:00,59000.0,5.556978518518519,0.0152245986808726,60577.10652174,2706.528,2695.0,2730.0,2805.0,0.61,0.61,0.60582161,0.61668873,0.0251,0.42948871515171144,365,1.0267306190125425,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-60000-C,call,2026-06-12T08:00:00+00:00,60000.0,5.556978518518519,0.0152245986808726,60577.10652174,2051.869,2040.0,2065.0,1985.0,0.585,0.585,0.58095813,0.58947086,0.0251,0.42948871515171144,365,1.009618442029,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-61000-C,call,2026-06-12T08:00:00+00:00,61000.0,5.556978518518519,0.0152245986808726,60577.10652174,1485.785,1485.0,1495.0,1515.0,0.561,0.561,0.56073606,0.56409597,0.0251,0.42948871515171144,365,0.9930673200285246,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-62000-C,call,2026-06-12T08:00:00+00:00,62000.0,5.556978518518519,0.0152245986808726,60577.10652174,1029.272,1035.0,1040.0,1095.0,0.542,0.542,0.54401338,0.54577053,0.0251,0.42948871515171144,365,0.9770501051893548,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-63000-C,call,2026-06-12T08:00:00+00:00,63000.0,5.556978518518519,0.0152245986808726,60577.10652174,685.384,695.0,700.0,695.0,0.529,0.529,0.53277254,0.53473055,0.0251,0.42948871515171144,365,0.9615413733609524,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-64000-C,call,2026-06-12T08:00:00+00:00,64000.0,5.556978518518519,0.0152245986808726,60577.10652174,440.682,445.0,450.0,495.0,0.521,0.521,0.52301824,0.52534938,0.0251,0.42948871515171144,365,0.9465172894021876,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-65000-C,call,2026-06-12T08:00:00+00:00,65000.0,5.556978518518519,0.0152245986808726,60577.10652174,280.316,285.0,290.0,295.0,0.52,0.52,0.52274644,0.52566051,0.0251,0.42948871515171144,365,0.931955484949846,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-66000-C,call,2026-06-12T08:00:00+00:00,66000.0,5.556978518518519,0.0152245986808726,60577.10652174,178.189,180.0,185.0,175.0,0.524,0.524,0.52538812,0.52918971,0.0251,0.42948871515171144,365,0.917834947299091,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-67000-C,call,2026-06-12T08:00:00+00:00,67000.0,5.556978518518519,0.0152245986808726,60577.10652174,117.448,120.0,125.0,125.0,0.535,0.535,0.5375737,0.54253757,0.0251,0.42948871515171144,365,0.9041359182349256,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-68000-C,call,2026-06-12T08:00:00+00:00,68000.0,5.556978518518519,0.0152245986808726,60577.10652174,83.081,90.0,95.0,90.0,0.554,0.554,0.56286752,0.56904495,0.0251,0.42948871515171144,365,0.8908398017902942,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-69000-C,call,2026-06-12T08:00:00+00:00,69000.0,5.556978518518519,0.0152245986808726,60577.10652174,60.716,60.0,65.0,65.0,0.575,0.575,0.57379425,0.58203757,0.0251,0.42948871515171144,365,0.8779290800252174,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-70000-C,call,2026-06-12T08:00:00+00:00,70000.0,5.556978518518519,0.0152245986808726,60577.10652174,46.52,50.0,55.0,50.0,0.599,0.599,0.60612381,0.6158489,0.0251,0.42948871515171144,365,0.8653872360248572,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-71000-C,call,2026-06-12T08:00:00+00:00,71000.0,5.556978518518519,0.0152245986808726,60577.10652174,35.563,35.0,40.0,40.0,0.621,0.621,0.6195122,0.63221097,0.0251,0.42948871515171144,365,0.8531986834047888,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-72000-C,call,2026-06-12T08:00:00+00:00,72000.0,5.556978518518519,0.0152245986808726,60577.10652174,28.584,30.0,35.0,35.0,0.646,0.646,0.65044463,0.66512406,0.0251,0.42948871515171144,365,0.8413487016908334,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-73000-C,call,2026-06-12T08:00:00+00:00,73000.0,5.556978518518519,0.0152245986808726,60577.10652174,25.546,25.0,30.0,35.0,0.679,0.679,0.6770128,0.69422543,0.0251,0.42948871515171144,365,0.829823377010137,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-74000-C,call,2026-06-12T08:00:00+00:00,74000.0,5.556978518518519,0.0152245986808726,60577.10652174,21.291,20.0,25.0,25.0,0.704,0.704,0.69836199,0.71899831,0.0251,0.42948871515171144,365,0.8186095475910811,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-75000-C,call,2026-06-12T08:00:00+00:00,75000.0,5.556978518518519,0.0152245986808726,60577.10652174,19.459,20.0,25.0,25.0,0.736,0.736,0.7385391,0.7600683,0.0251,0.42948871515171144,365,0.8076947536232001,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-76000-C,call,2026-06-12T08:00:00+00:00,76000.0,5.556978518518519,0.0152245986808726,60577.10652174,16.004,20.0,25.0,20.0,0.757,0.757,0.77788413,0.80027699,0.0251,0.42948871515171144,365,0.7970671910755264,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-77000-C,call,2026-06-12T08:00:00+00:00,77000.0,5.556978518518519,0.0152245986808726,60577.10652174,14.883,15.0,20.0,25.0,0.788,0.788,0.78871906,0.81644058,0.0251,0.42948871515171144,365,0.7867156691135065,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-78000-C,call,2026-06-12T08:00:00+00:00,78000.0,5.556978518518519,0.0152245986808726,60577.10652174,12.982,15.0,20.0,15.0,0.812,0.812,0.82553804,0.8542484,0.0251,0.42948871515171144,365,0.7766295707915385,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-79000-C,call,2026-06-12T08:00:00+00:00,79000.0,5.556978518518519,0.0152245986808726,60577.10652174,11.963,15.0,20.0,15.0,0.84,0.84,0.86167037,0.89134276,0.0251,0.42948871515171144,365,0.7667988167308861,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-80000-C,call,2026-06-12T08:00:00+00:00,80000.0,5.556978518518519,0.0152245986808726,60577.10652174,11.019,10.0,15.0,15.0,0.867,0.867,0.85802734,0.89714825,0.0251,0.42948871515171144,365,0.75721383152175,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-81000-C,call,2026-06-12T08:00:00+00:00,81000.0,5.556978518518519,0.0152245986808726,60577.10652174,9.613,10.0,15.0,15.0,0.888,0.888,0.89168489,0.93199909,0.0251,0.42948871515171144,365,0.7478655126140741,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-82000-C,call,2026-06-12T08:00:00+00:00,82000.0,5.556978518518519,0.0152245986808726,60577.10652174,8.65,10.0,15.0,15.0,0.911,0.911,0.92477143,0.9662503,0.0251,0.42948871515171144,365,0.7387452014846342,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-84000-C,call,2026-06-12T08:00:00+00:00,84000.0,5.556978518518519,0.0152245986808726,60577.10652174,7.264,5.0,15.0,10.0,0.958,0.958,0.92442274,1.03304207,0.0251,0.42948871515171144,365,0.7211560300207143,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-86000-C,call,2026-06-12T08:00:00+00:00,86000.0,5.556978518518519,0.0152245986808726,60577.10652174,6.033,5.0,10.0,5.0,1.001,1.001,0.98364413,1.05182707,0.0251,0.42948871515171144,365,0.7043849595551163,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-90000-C,call,2026-06-12T08:00:00+00:00,90000.0,5.556978518518519,0.0152245986808726,60577.10652174,4.377,5.0,10.0,10.0,1.084,1.084,1.09691083,1.1712712,0.0251,0.42948871515171144,365,0.6730789613526666,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-53000-P,put,2026-06-12T08:00:00+00:00,53000.0,5.556978518518519,0.0152245986808726,60577.10652174,218.179,220.0,225.0,215.0,0.794,0.794,0.79566181,0.80019534,0.0251,0.42948871515171144,365,1.1429642739950945,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-55000-P,put,2026-06-12T08:00:00+00:00,55000.0,5.556978518518519,0.0152245986808726,60577.10652174,371.727,375.0,380.0,370.0,0.729,0.729,0.73105872,0.73419034,0.0251,0.42948871515171144,365,1.1014019367589092,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-57000-P,put,2026-06-12T08:00:00+00:00,57000.0,5.556978518518519,0.0152245986808726,60577.10652174,640.269,640.0,645.0,650.0,0.667,0.667,0.66687703,0.66915751,0.0251,0.42948871515171144,365,1.0627562547673686,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-58000-P,put,2026-06-12T08:00:00+00:00,58000.0,5.556978518518519,0.0152245986808726,60577.10652174,842.89,840.0,845.0,815.0,0.638,0.638,0.63684165,0.63884497,0.0251,0.42948871515171144,365,1.0444328710644828,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-59000-P,put,2026-06-12T08:00:00+00:00,59000.0,5.556978518518519,0.0152245986808726,60577.10652174,1106.879,1105.0,1110.0,1080.0,0.61,0.61,0.60931921,0.61113,0.0251,0.42948871515171144,365,1.0267306190125425,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-60000-P,put,2026-06-12T08:00:00+00:00,60000.0,5.556978518518519,0.0152245986808726,60577.10652174,1451.838,1445.0,1450.0,1415.0,0.585,0.585,0.58267117,0.58437347,0.0251,0.42948871515171144,365,1.009618442029,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-61000-P,put,2026-06-12T08:00:00+00:00,61000.0,5.556978518518519,0.0152245986808726,60577.10652174,1885.373,1885.0,1890.0,1855.0,0.561,0.561,0.56087494,0.56423426,0.0251,0.42948871515171144,365,0.9930673200285246,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-62000-P,put,2026-06-12T08:00:00+00:00,62000.0,5.556978518518519,0.0152245986808726,60577.10652174,2428.478,2420.0,2455.0,2275.0,0.542,0.542,0.53901792,0.54780602,0.0251,0.42948871515171144,365,0.9770501051893548,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-63000-P,put,2026-06-12T08:00:00+00:00,63000.0,5.556978518518519,0.0152245986808726,60577.10652174,3084.207,3015.0,5455.0,2900.0,0.529,0.529,0.49753904,1.36844873,0.0251,0.42948871515171144,365,0.9615413733609524,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-64000-P,put,2026-06-12T08:00:00+00:00,64000.0,5.556978518518519,0.0152245986808726,60577.10652174,3839.124,3765.0,5120.0,3400.0,0.521,0.521,0.48537016,1.02255344,0.0251,0.42948871515171144,365,0.9465172894021876,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-65000-P,put,2026-06-12T08:00:00+00:00,65000.0,5.556978518518519,0.0152245986808726,60577.10652174,4678.375,4615.0,13500.0,5450.0,0.52,0.52,0.48087597,3.64454269,0.0251,0.42948871515171144,365,0.931955484949846,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-66000-P,put,2026-06-12T08:00:00+00:00,66000.0,5.556978518518519,0.0152245986808726,60577.10652174,5575.866,5510.0,5705.0,6060.0,0.524,0.524,0.46792984,0.61142921,0.0251,0.42948871515171144,365,0.917834947299091,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-67000-P,put,2026-06-12T08:00:00+00:00,67000.0,5.556978518518519,0.0152245986808726,60577.10652174,6514.743,5855.0,13350.0,5400.0,0.535,0.535,6e-07,3.15092087,0.0251,0.42948871515171144,365,0.9041359182349256,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-68000-P,put,2026-06-12T08:00:00+00:00,68000.0,5.556978518518519,0.0152245986808726,60577.10652174,7479.994,6770.0,8195.0,8320.0,0.554,0.554,6e-07,1.02510452,0.0251,0.42948871515171144,365,0.8908398017902942,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-69000-P,put,2026-06-12T08:00:00+00:00,69000.0,5.556978518518519,0.0152245986808726,60577.10652174,8457.247,7685.0,9325.0,6380.0,0.575,0.575,6e-07,1.16591454,0.0251,0.42948871515171144,365,0.8779290800252174,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-70000-P,put,2026-06-12T08:00:00+00:00,70000.0,5.556978518518519,0.0152245986808726,60577.10652174,9442.669,8625.0,10420.0,9030.0,0.599,0.599,6e-07,1.28827095,0.0251,0.42948871515171144,365,0.8653872360248572,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-71000-P,put,2026-06-12T08:00:00+00:00,71000.0,5.556978518518519,0.0152245986808726,60577.10652174,10431.33,9515.0,11475.0,7470.0,0.621,0.621,6e-07,1.38999939,0.0251,0.42948871515171144,365,0.8531986834047888,0.42948871515171144,0.4597891785772359,0.46394739697642895
2026-06-06T18:37:57.056000+00:00,Binance public market-data API,BTCUSDT,BTC-260612-72000-P,put,2026-06-12T08:00:00+00:00,72000.0,5.556978518518519,0.0152245986808726,60577.10652174,11423.969,10455.0,12610.0,11065.0,0.646,0.646,6e-07,1.52798653,0.0251,0.42948871515171144,365,0.8413487016908334,0.42948871515171144,0.4597891785772359,0.46394739697642895
